	GazeState	Tgaze	Xgaze	Ygaze	Tball	Xball	Yball	Tpaddle	Xpaddle	Ypaddle
209	..PEG	1499088037.342	1149	326	1499088053.541	91	790	1499088055.3	96	931
210	..PEG	1499088037.375	1154	324	1499088053.575	92	806	1499088055.333	96	931
211	..PEG	1499088037.408	1146	324	1499088053.609	93	822	1499088055.366	96	931
212	..PEG	1499088037.441	1152	320	1499088053.643	94	838	1499088055.4	96	931
213	..PEG	1499088037.475	1175	256	1499088053.676	96	854	1499088055.433	96	931
214	..PEG	1499088037.508	1250	-26	1499088053.71	97	870	1499088055.467	96	931
215	..PEG	1499088037.541	1258	-35	1499088053.744	98	886	1499088055.5	96	931
216	..PEG	1499088037.575	1258	-37	1499088053.778	99	902	1499088055.533	96	931
217	..PEG	1499088037.608	1244	118	1499088053.811	101	918	1499088055.567	96	931
218	..PEG	1499088037.641	1241	116	1499088053.844	101	902	1499088055.601	96	931
219	..PEG	1499088037.675	1239	114	1499088053.878	102	886	1499088055.635	96	931
220	..PEG	1499088037.708	1240	117	1499088053.912	103	870	1499088055.669	96	931
221	..PEG	1499088037.741	0	0	1499088053.946	104	854	1499088055.703	96	931
222	..PEG	1499088037.775	1241	107	1499088053.98	105	838	1499088055.736	96	931
223	..PEG	1499088037.808	1241	119	1499088054.014	106	822	1499088055.77	96	931
224	..PEG	1499088037.841	1237	115	1499088054.048	107	806	1499088055.804	96	931
225	..PEG	1499088037.875	1197	26	1499088054.082	108	790	1499088055.837	96	931
226	..PEG	1499088037.908	1205	19	1499088054.115	109	774	1499088055.871	96	931
227	..PEG	1499088037.941	1203	26	1499088054.149	110	758	1499088055.905	96	931
228	..PEG	1499088037.974	1209	14	1499088054.182	111	742	1499088055.938	96	931
229	..PEG	1499088038.008	1205	25	1499088054.216	112	726	1499088055.972	96	931
230	..PEG	1499088038.041	1201	29	1499088054.251	113	710	1499088056.006	96	931
231	..PEG	1499088038.074	1203	30	1499088054.284	114	694	1499088056.04	96	931
232	..PEG	1499088038.107	1205	28	1499088054.317	115	678	1499088056.072	96	931
233	..PEG	1499088038.141	1210	27	1499088054.351	116	662	1499088056.106	96	931
234	..PEG	1499088038.174	1134	401	1499088054.385	117	646	1499088056.14	96	931
235	..PEG	1499088038.208	1121	453	1499088054.419	118	630	1499088056.174	96	931
236	..PEG	1499088038.241	1118	456	1499088054.453	119	614	1499088056.208	96	931
237	..PEG	1499088038.274	1115	462	1499088054.487	120	598	1499088056.241	96	931
238	..PEG	1499088038.308	1117	464	1499088054.521	121	582	1499088056.275	96	931
239	..PEG	1499088038.341	1112	464	1499088054.555	122	566	1499088056.308	96	931
240	..PEG	1499088038.374	1115	472	1499088054.589	123	550	1499088056.342	96	931
241	..PEG	1499088038.407	1107	467	1499088054.623	124	534	1499088056.376	96	931
242	..PEG	1499088038.441	1144	836	1499088054.657	125	518	1499088056.41	96	931
243	..PEG	1499088038.474	1131	985	1499088054.691	126	502	1499088056.443	96	931
244	..PEG	1499088038.508	1124	992	1499088054.725	127	486	1499088056.477	96	931
245	..PEG	1499088038.541	1119	985	1499088054.759	128	470	1499088056.511	96	931
246	..PEG	1499088038.574	1128	994	1499088054.793	129	454	1499088056.545	96	931
247	..PEG	1499088038.607	1120	988	1499088054.828	130	438	1499088056.579	96	931
248	..PEG	1499088038.641	1115	959	1499088054.861	131	422	1499088056.613	96	931
249	..PEG	1499088038.674	1111	960	1499088054.896	130	438	1499088056.646	96	931
250	..PEG	1499088038.707	1115	956	1499088054.929	129	454	1499088056.68	96	931
251	..PEG	1499088038.741	1110	956	1499088054.962	128	470	1499088056.714	96	931
252	..PEG	1499088038.774	1109	960	1499088054.995	127	486	1499088056.747	96	931
253	..PEG	1499088038.807	1114	962	1499088055.029	126	502	1499088056.781	96	931
254	..PEG	1499088038.841	1108	962	1499088055.064	125	518	1499088056.815	96	931
255	..PEG	1499088038.874	1120	898	1499088055.098	124	534	1499088056.848	96	931
256	..PEG	1499088038.907	1168	564	1499088055.131	123	550	1499088056.882	96	931
257	..PEG	1499088038.941	1163	546	1499088055.165	122	566	1499088056.916	96	931
258	..PEG	1499088038.974	1162	544	1499088055.199	121	582	1499088056.949	96	931
259	..PEG	1499088039.007	1161	554	1499088055.233	120	598	1499088056.983	96	931
260	..PEG	1499088039.040	1168	556	1499088055.266	119	614	1499088057.017	96	931
261	..PEG	1499088039.074	1157	564	1499088055.3	118	630	1499088057.051	96	931
262	..PEG	1499088039.107	1161	564	1499088055.333	117	646	1499088057.084	96	931
263	..PEG	1499088039.140	1163	859	1499088055.366	116	662	1499088057.118	96	931
264	..PEG	1499088039.173	1153	903	1499088055.4	115	678	1499088057.151	96	931
265	..PEG	1499088039.207	1153	914	1499088055.433	114	694	1499088057.184	96	931
266	..PEG	1499088039.240	1153	914	1499088055.467	113	710	1499088057.217	96	931
267	..PEG	1499088039.273	1156	913	1499088055.5	112	726	1499088057.251	96	931
268	..PEG	1499088039.307	1151	911	1499088055.533	111	742	1499088057.284	96	931
269	..PEG	1499088039.340	1153	915	1499088055.567	110	758	1499088057.318	96	931
270	..PEG	1499088039.373	1154	913	1499088055.601	109	774	1499088057.352	96	931
271	..PEG	1499088039.406	1155	918	1499088055.635	108	790	1499088057.386	96	931
272	..PEG	1499088039.440	1155	918	1499088055.669	107	806	1499088057.418	96	931
273	..PEG	1499088039.473	1153	912	1499088055.703	106	822	1499088057.452	96	931
274	..PEG	1499088039.506	1154	921	1499088055.737	105	838	1499088057.486	96	931
275	..PEG	1499088039.540	1156	916	1499088055.77	104	854	1499088057.52	96	931
276	..PEG	1499088039.573	1161	922	1499088055.804	103	870	1499088057.554	96	931
277	..PEG	1499088039.607	1147	924	1499088055.837	102	886	1499088057.588	96	931
278	..PEG	1499088039.640	1159	927	1499088055.871	101	902	1499088057.622	96	931
279	..PEG	1499088039.673	1156	923	1499088055.905	101	918	1499088057.656	96	931
280	..PEG	1499088039.706	1159	924	1499088055.938	101	902	1499088057.69	96	931
281	..PEG	1499088039.740	1162	924	1499088055.972	102	886	1499088057.723	96	931
282	..PEG	1499088039.773	1158	925	1499088056.006	103	870	1499088057.756	96	931
283	..PEG	1499088039.806	1155	926	1499088056.04	104	854	1499088057.79	96	931
284	..PEG	1499088039.839	1158	922	1499088056.072	105	838	1499088057.823	96	931
285	..PEG	1499088039.873	1165	926	1499088056.106	106	822	1499088057.856	96	931
286	..PEG	1499088039.906	1163	920	1499088056.14	107	806	1499088057.889	96	931
287	..PEG	1499088039.940	1156	927	1499088056.174	108	790	1499088057.924	96	931
288	..PEG	1499088039.973	1163	920	1499088056.208	109	774	1499088057.958	96	931
289	..PEG	1499088040.006	1161	917	1499088056.241	110	758	1499088057.992	96	931
290	..PEG	1499088040.040	1216	778	1499088056.275	111	742	1499088058.026	96	931
291	..PEG	1499088040.073	1206	771	1499088056.309	112	726	1499088058.06	96	931
292	..PEG	1499088040.106	1208	767	1499088056.342	113	710	1499088058.093	96	931
293	..PEG	1499088040.139	1202	766	1499088056.376	114	694	1499088058.127	96	931
294	..PEG	1499088040.173	1218	756	1499088056.41	115	678	1499088058.161	96	931
295	..PEG	1499088040.206	1210	753	1499088056.443	116	662	1499088058.195	96	931
296	..PEG	1499088040.239	1211	752	1499088056.477	117	646	1499088058.229	96	931
297	..PEG	1499088040.272	1217	744	1499088056.511	118	630	1499088058.264	96	931
298	..PEG	1499088040.306	1211	744	1499088056.545	119	614	1499088058.297	96	931
299	..PEG	1499088040.339	1216	736	1499088056.579	120	598	1499088058.33	96	931
300	..PEG	1499088040.372	1217	727	1499088056.613	121	582	1499088058.364	96	931
301	..PEG	1499088040.406	1227	620	1499088056.646	122	566	1499088058.397	96	931
302	..PEG	1499088040.439	1222	620	1499088056.68	123	550	1499088058.431	96	931
303	..PEG	1499088040.473	1225	618	1499088056.714	124	534	1499088058.465	96	931
304	..PEG	1499088040.506	1223	616	1499088056.747	125	518	1499088058.499	96	931
305	..PEG	1499088040.539	1225	607	1499088056.781	126	502	1499088058.532	96	931
306	..PEG	1499088040.572	1223	604	1499088056.815	127	486	1499088058.566	96	931
307	..PEG	1499088040.606	1231	595	1499088056.848	128	470	1499088058.599	96	931
308	..PEG	1499088040.639	1231	596	1499088056.882	129	454	1499088058.633	96	931
309	..PEG	1499088040.672	1226	594	1499088056.916	130	438	1499088058.667	96	931
310	..PEG	1499088040.705	1218	565	1499088056.949	131	422	1499088058.702	96	931
311	..PEG	1499088040.739	1210	455	1499088056.983	132	406	1499088058.735	96	931
312	..PEG	1499088040.772	1208	456	1499088057.017	133	391	1499088058.769	96	931
313	..PEG	1499088040.806	1204	450	1499088057.051	134	375	1499088058.803	96	931
314	..PEG	1499088040.839	1206	443	1499088057.085	133	391	1499088058.837	96	931
315	..PEG	1499088040.872	1209	445	1499088057.118	132	406	1499088058.869	96	931
316	..PEG	1499088040.905	1205	441	1499088057.152	131	422	1499088058.903	96	931
317	..PEG	1499088040.939	1207	431	1499088057.185	130	438	1499088058.936	96	931
318	..PEG	1499088040.972	1207	428	1499088057.218	129	454	1499088058.971	96	931
319	..PEG	1499088041.005	1198	425	1499088057.251	128	470	1499088059.004	96	931
320	..PEG	1499088041.038	1217	345	1499088057.285	127	486	1499088059.038	96	931
321	..PEG	1499088041.072	1231	201	1499088057.319	126	502	1499088059.072	96	931
322	..PEG	1499088041.105	1252	127	1499088057.352	125	518	1499088059.106	96	931
323	..PEG	1499088041.139	1248	127	1499088057.386	124	534	1499088059.14	96	931
324	..PEG	1499088041.172	1251	127	1499088057.419	123	550	1499088059.174	96	931
325	..PEG	1499088041.205	1251	124	1499088057.453	122	566	1499088059.208	96	931
